SYSTEM, FRAME, xAxis, yAxis, zAxis
Protein, 3944,-19.589634254673324,-8.947122541960649,-57
Protein, 3945,-21.839678905029768,-11.414899849266323,-56
Protein, 3946,-20.847357255524415,-12.523005173222803,-58
Protein, 3947,-19.528178739175974,-12.58088835421402,-63
Protein, 3948,-19.467402357088915,-12.368489875132035,-67
Protein, 3949,-21.293355440613297,-12.840509716392681,-66
Protein, 3950,-21.522543235923717,-11.719768092877207,-68
Protein, 3951,-22.679245315941237,-14.19976333519263,-67
Protein, 3952,-23.176272964267806,-14.141795895970548,-65
Protein, 3953,-22.848998337882243,-10.405295292902426,-61
Protein, 3954,-23.580200113910536,-10.821811831291296,-63
Protein, 3955,-25.847686974941283,-10.164973158546163,-62
Protein, 3956,-23.88769710237658,-10.507930377934693,-64
Protein, 3957,-23.763102230683867,-11.161297987201461,-66
Protein, 3958,-23.762249433347677,-12.441264252466905,-67
Protein, 3959,-24.220622029531715,-12.544132208953851,-71
Protein, 3960,-23.437017858527252,-12.574684804241153,-67
Protein, 3961,-22.223476657622026,-13.153939113952786,-69
Protein, 3962,-23.46256728248887,-14.064511357208042,-69
Protein, 3963,-23.94957357432074,-12.111299008006332,-66
Protein, 3964,-28.384112680722005,-12.921358968387267,-65
Protein, 3965,-27.58761408729022,-12.61415801671895,-68
Protein, 3966,-26.16228353352929,-15.673065353851765,-72
Protein, 3967,-24.72772055989283,-14.58115406271923,-72
Protein, 3968,-24.866562283259196,-15.362394097770462,-73
Protein, 3969,-22.065035417613675,-16.70748768946984,-81
Protein, 3970,-23.958662329776622,-15.787569418906399,-80
Protein, 3971,-23.321606817158315,-17.746573723957212,-86
Protein, 3972,-24.759905969198183,-16.382209577793976,-84
Protein, 3973,-23.804961587973562,-15.847673390109122,-85
Protein, 3974,-24.73222807769862,-14.155527976854108,-84
Protein, 3975,-24.42795265396579,-13.329694421539555,-87
Protein, 3976,-21.760241247792703,-15.128354903409567,-90
Protein, 3977,-21.560206198254527,-17.534619212146726,-90
Protein, 3978,-21.12830453667612,-18.363117041981766,-90
Protein, 3979,-21.79054017477852,-19.33594885451977,-92
Protein, 3980,-20.3159235906858,-19.261061999120734,-92
Protein, 3981,-21.135310717560813,-15.284146750920065,-87
Protein, 3982,-21.193009804920926,-16.031648777153958,-87
Protein, 3983,-22.798814614617893,-16.639066837055736,-85
Protein, 3984,-24.157057153922967,-17.271238565947996,-87
Protein, 3985,-23.66901904873277,-16.687389769202422,-83
Protein, 3986,-24.50390054263317,-16.40648247967568,-81
Protein, 3987,-26.21418440080204,-13.800955108949124,-77
Protein, 3988,-24.402139554967523,-13.284419872164724,-77
Protein, 3989,-26.803552006449884,-13.586995682659298,-73
Protein, 3990,-25.937223119255087,-13.73672116427737,-78
Protein, 3991,-27.597307230234858,-10.609871791972196,-71
Protein, 3992,-27.16899490531696,-12.936053475157493,-72
Protein, 3993,-27.082361624548792,-13.313203396202393,-79
Protein, 3994,-28.094217664943315,-13.02179638434763,-77
Protein, 3995,-27.467060766118525,-14.300348341951091,-76
Protein, 3996,-27.598158497338552,-14.226749099278075,-79
Protein, 3997,-25.37493496635039,-15.525085878037435,-79
Protein, 3998,-26.5873828126183,-18.026355751302678,-81
Protein, 3999,-27.042518668429583,-14.980558530640728,-74
Protein, 4000,-28.561814431012884,-16.206554271957998,-75
Protein, 4001,-27.240609823269434,-16.007910295344313,-75
Protein, 4002,-26.572275051099552,-16.584433685438952,-76
Protein, 4003,-28.522328133826377,-13.398347667784169,-76
Protein, 4004,-28.029226327245038,-12.983188561635606,-75
Protein, 4005,-27.456952128588817,-11.524279132904784,-72
Protein, 4006,-27.071830113538496,-14.07893938352578,-74
Protein, 4007,-28.685285510258907,-12.675336832290698,-69
Protein, 4008,-26.89599977908015,-13.131989990513881,-72
Protein, 4009,-26.65777707526148,-11.367746666792673,-70
Protein, 4010,-24.560814632894232,-12.647356782890723,-71
Protein, 4011,-25.906576886353818,-10.800605988578823,-67
Protein, 4012,-25.570325897479684,-12.355750828141673,-65
Protein, 4013,-25.411654381948928,-13.096133975961802,-69
Protein, 4014,-25.641429188586148,-13.178137837824755,-71
Protein, 4015,-27.067714513796467,-15.69401684667782,-72
Protein, 4016,-26.392778784858262,-19.924992308696545,-77
Protein, 4017,-26.429219981824655,-21.749069405883965,-74
Protein, 4018,-27.977319747208206,-19.255063413932234,-70
Protein, 4019,-27.492045260163735,-21.632102300420048,-75
Protein, 4020,-27.825543883789106,-23.399022056909182,-75
Protein, 4021,-27.274502884509364,-19.59039536240308,-76
Protein, 4022,-28.307582768428556,-18.813190812460643,-75
Protein, 4023,-27.561535962697594,-18.856365915634743,-80
Protein, 4024,-26.741945939826877,-21.473058548372798,-80
Protein, 4025,-25.776723925852977,-19.358709471401053,-80
Protein, 4026,-27.708479368946147,-16.75727569004,-74
Protein, 4027,-27.058042253632927,-17.98994128839653,-76
Protein, 4028,-30.269316356523813,-13.317672642228702,-68
Protein, 4029,-30.05705332973754,-14.49986479559457,-68
Protein, 4030,-30.15064920379242,-17.48216428770065,-72
Protein, 4031,-29.111643660066342,-13.75745268132187,-70
Protein, 4032,-30.728188671880083,-12.14099991613753,-67
Protein, 4033,-29.257373631881872,-13.198876027050074,-72
Protein, 4034,-28.852260683091384,-12.281127013677969,-71
Protein, 4035,-28.194925648576422,-10.795916888450028,-70
Protein, 4036,-26.695016920101118,-12.031107213237828,-68
Protein, 4037,-28.527145250537615,-11.825732356326201,-69
Protein, 4038,-26.55043791229403,-11.477279816106508,-68
Protein, 4039,-25.850729859101413,-10.844359553874593,-67
Protein, 4040,-26.297393343181014,-13.419937384637128,-68
Protein, 4041,-28.259920244585015,-13.395027787044882,-66
Protein, 4042,-28.455492346984425,-13.836977940287317,-65
Protein, 4043,-27.033446142549185,-11.511287622623472,-65
Protein, 4044,-26.376102583755017,-13.049542977492289,-66
Protein, 4045,-27.393455286137854,-13.88855104666448,-67
Protein, 4046,-27.565977896868176,-11.996162164498632,-64
Protein, 4047,-28.87343025098622,-11.40055945484877,-62
Protein, 4048,-27.145103139773912,-14.39547958165437,-65
Protein, 4049,-27.556651563261404,-14.652346824744836,-66
Protein, 4050,-27.566697686937044,-13.38188969991067,-65
Protein, 4051,-28.187699896232694,-12.750658382233254,-62
Protein, 4052,-27.962079535937352,-9.848616166187744,-60
Protein, 4053,-29.41264700248434,-9.285985160765472,-57
Protein, 4054,-28.74497005163083,-9.000026510712779,-59
Protein, 4055,-29.09385856523824,-8.754868941363435,-56
Protein, 4056,-28.435790192791313,-6.897205611468059,-56
Protein, 4057,-28.83846960370262,-5.604264540453809,-59
Protein, 4058,-30.25730046401469,-3.571814647302942,-59
Protein, 4059,-30.594993660365468,-3.277607994925558,-59
Protein, 4060,-30.8994901509785,-4.675947885822941,-62
Protein, 4061,-31.638343444304965,-7.4179697969195315,-64
Protein, 4062,-28.743992482939113,-4.207403234701745,-62
Protein, 4063,-29.425835847220835,-7.510164777916628,-67
Protein, 4064,-29.97036690443303,-5.835995719373893,-68
Protein, 4065,-29.476488614380038,-6.96780908707965,-68
Protein, 4066,-28.339678076571477,-8.961721460612308,-70
Protein, 4067,-28.203878620792402,-10.48351983572034,-72
Protein, 4068,-27.499142889196335,-10.464400990886116,-72
Protein, 4069,-29.37482096242163,-11.346734249374087,-71
Protein, 4070,-28.958928283054483,-13.004752878807825,-74
Protein, 4071,-30.401294631056196,-15.526589220180515,-75
Protein, 4072,-29.912098473277553,-17.04572258938173,-77
Protein, 4073,-31.100863387366815,-12.819768050760603,-73
Protein, 4074,-30.88845198795683,-11.348407682094672,-71
Protein, 4075,-30.760229078850237,-10.309807051101451,-65
Protein, 4076,-32.722642574847804,-8.76046653477835,-67
Protein, 4077,-32.35888538319382,-5.441896456753793,-65
Protein, 4078,-31.34674359627692,-2.852056166308362,-66
Protein, 4079,-30.7367731942823,0.13525205251748404,-67
Protein, 4080,-30.236132996086464,-1.3938865653126378,-71
Protein, 4081,-29.79796214481206,-2.809618796638095,-71
Protein, 4082,-30.351571582632786,-3.7939243790573394,-72
Protein, 4083,-29.85933705829657,-6.366013307399103,-76
Protein, 4084,-30.563465743559604,-7.833422744261199,-76
Protein, 4085,-30.94458182939454,-9.766090190430651,-76
Protein, 4086,-30.535316549367092,-9.797761933616345,-79
Protein, 4087,-32.12018614759951,-10.022708948183633,-81
Protein, 4088,-32.754558169741145,-9.619947276725613,-82
Protein, 4089,-34.04977758344176,-6.625096310387053,-80
Protein, 4090,-33.46898495038324,-4.341856830182499,-79
Protein, 4091,-34.801119740518374,-2.5304926321845835,-79
Protein, 4092,-35.41445561854373,-3.729785232641575,-78
Protein, 4093,-37.803006329521374,-2.0909873998688684,-74
Protein, 4094,-37.03824594186026,-2.480543264039898,-73
Protein, 4095,-36.53687962367198,-2.680583089609557,-75
Protein, 4096,-36.479101459508236,-1.805805042701139,-77
Protein, 4097,-37.265341571825736,-2.685328825754954,-75
Protein, 4098,-39.79704308368888,-1.0298333820602992,-71
Protein, 4099,-39.837306345855815,-0.08658484595611633,-67
Protein, 4100,-38.948612313756776,-1.6170434565286143,-65
Protein, 4101,-36.37461813372305,-2.003693517042821,-67
Protein, 4102,-36.82671043306252,0.3737442379950254,-65
Protein, 4103,-35.4023567279756,0.3222290795143626,-61
Protein, 4104,-35.26437701672608,-1.4150688986853919,-63
Protein, 4105,-34.62388560741751,1.0774806910491885,-61
Protein, 4106,-33.844898957114104,1.1110376961852395,-60
Protein, 4107,-34.38906554367947,3.2499739587114806,-59
Protein, 4108,-33.33542817530107,4.054725336792165,-58
Protein, 4109,-35.11097585790069,2.8940127326223646,-58
Protein, 4110,-34.25917571699798,4.283923944247176,-60
Protein, 4111,-34.03538980320393,5.619428439583918,-57
Protein, 4112,-32.908758447489234,4.772376667768617,-57
Protein, 4113,-34.481132004740985,4.054875370899009,-57
Protein, 4114,-32.94861254634108,4.401565045485589,-57
Protein, 4115,-33.443140222064656,3.583417071516901,-58
Protein, 4116,-33.96760734280539,3.202176025553059,-61
Protein, 4117,-33.155501492307764,0.4370224429076163,-66
Protein, 4118,-33.844754676124566,-0.3110846587736126,-67
Protein, 4119,-33.68692885066999,-0.1919843455816623,-65
Protein, 4120,-34.61484810376197,-0.8363876171459551,-62
Protein, 4121,-35.08042925407358,2.1325491151570244,-60
Protein, 4122,-33.26133772726548,2.5656492715995,-56
Protein, 4123,-32.23363512893488,3.1021397567212663,-52
Protein, 4124,-31.37505411063279,1.8202440099423982,-54
Protein, 4125,-31.88345745652859,0.844897379798297,-54
Protein, 4126,-32.835826663339994,-0.5910022391449807,-57
Protein, 4127,-33.50201706141599,-4.763674855465863,-62
Protein, 4128,-32.79620685045969,-5.867242171630886,-64
Protein, 4129,-31.374373721078427,-7.916047861304502,-65
Protein, 4130,-31.31705432961873,-6.375328420856634,-62
Protein, 4131,-32.83147496738457,-6.859256330542523,-61
Protein, 4132,-31.84867684263779,-4.210856190740455,-62
Protein, 4133,-32.35384893636275,-1.5266062921615025,-67
Protein, 4134,-29.91638699012705,-2.00159082279349,-71
Protein, 4135,-31.54931378359035,-0.07754483054376164,-71
Protein, 4136,-30.56708960207551,1.158276951922677,-72
Protein, 4137,-29.57187539139894,2.545061445731839,-69
Protein, 4138,-28.56443027867736,1.1573133517245289,-71
Protein, 4139,-28.115955460783475,1.0706115193056849,-72
Protein, 4140,-28.227711048126235,-1.835545302186844,-75
Protein, 4141,-29.06220737179145,-1.827906314955601,-77
Protein, 4142,-29.222445736589982,-2.7169656583032187,-82
Protein, 4143,-29.612315630148952,0.6486038821592477,-76
Protein, 4144,-30.51358623674556,2.1255628138310785,-72
Protein, 4145,-29.632327184497736,1.575527798834046,-73
Protein, 4146,-30.356692134514752,2.503518950105493,-77
Protein, 4147,-31.136156345371106,1.7767526239341005,-74
Protein, 4148,-31.111805138007046,2.4618536576762198,-75
Protein, 4149,-30.605264990069358,2.4179298869064385,-76
Protein, 4150,-29.739053381641348,0.47473763410881353,-79
Protein, 4151,-30.921086708344884,1.313364237469044,-77
Protein, 4152,-31.12482356426922,0.5114766614543739,-77
Protein, 4153,-31.02478624237282,-0.018762323641776713,-77
Protein, 4154,-32.08729506300698,0.4323700234595539,-77
Protein, 4155,-31.934858110340297,-1.001861292428173,-77
Protein, 4156,-31.83935337932934,-1.4403769500953838,-78
Protein, 4157,-34.40657081537712,2.124570882630491,-72
Protein, 4158,-33.75881180870346,2.344829242441016,-74
Protein, 4159,-34.74624881531007,-0.18930754989772428,-77
Protein, 4160,-34.97301738589939,0.40771439786004215,-76
Protein, 4161,-35.05960151119889,2.6963026176179206,-71
Protein, 4162,-33.79261986616642,2.632145291935207,-72
Protein, 4163,-31.84794561275474,4.380590655502864,-68
Protein, 4164,-31.909526811912542,3.3326104718483096,-71
Protein, 4165,-31.51858358285312,4.338602865554937,-72
Protein, 4166,-31.846334653544417,6.221501326721835,-67
Protein, 4167,-31.538897450325486,6.651117105968589,-63
Protein, 4168,-29.150928533573417,6.272548753777725,-65
Protein, 4169,-30.164704073770196,7.2855382013245755,-65
Protein, 4170,-28.694620231732177,9.442918660998481,-62
Protein, 4171,-27.48847915344076,7.710616161435189,-61
Protein, 4172,-27.994372445531578,6.314651093687676,-58
Protein, 4173,-28.926385680956972,7.68450242351573,-59
Protein, 4174,-29.564611737624816,5.895109557867892,-63
Protein, 4175,-29.62331557740899,6.189158210439738,-63
Protein, 4176,-30.826389344972622,7.007000445003664,-63
Protein, 4177,-31.745234193888475,5.4404963461458555,-67
Protein, 4178,-30.697414168226096,8.357477390380458,-64
Protein, 4179,-29.774626815625897,6.390050573850478,-59
Protein, 4180,-29.86555069203621,6.2089635804310115,-58
Protein, 4181,-29.643143216346033,5.968156383241256,-58
Protein, 4182,-30.596276728813557,8.023007095468026,-56
Protein, 4183,-29.318493106966212,7.960323044763273,-60
Protein, 4184,-30.776657708051644,7.398340001230016,-56
Protein, 4185,-29.71549487351892,9.5960011063443,-57
Protein, 4186,-31.71185790167213,8.54993495901201,-57
Protein, 4187,-30.141239311445343,9.751765640443146,-57
Protein, 4188,-30.54427120944199,8.14888279278363,-58
Protein, 4189,-32.38502926373089,7.6862530032634595,-58
Protein, 4190,-32.58628350969927,6.677297293664614,-55
Protein, 4191,-29.199151131680633,11.636457339920822,-54
Protein, 4192,-28.46997283497213,8.410104525634885,-57
Protein, 4193,-29.34557204689121,8.432869087301585,-59
Protein, 4194,-26.31808602367851,10.004023603817215,-60
Protein, 4195,-28.696446334504103,10.5802329986916,-58
Protein, 4196,-27.257592387619283,9.449035037322673,-57
Protein, 4197,-27.016361986535628,9.682215003056372,-58
Protein, 4198,-28.195388239246192,9.491446782202843,-56
Protein, 4199,-27.3530472056396,10.517470232564756,-52
Protein, 4200,-26.25871799511367,8.894502860184113,-53
Protein, 4201,-26.478594800089745,10.111946245539098,-52
Protein, 4202,-24.684949791787286,12.413899018033216,-50
Protein, 4203,-24.070819242478233,13.686065068083076,-46
Protein, 4204,-24.72727733615345,11.98818876406727,-46
Protein, 4205,-23.81589591847142,13.722422042269839,-48
Protein, 4206,-22.39245151795075,14.985136667939093,-48
Protein, 4207,-23.482489363498512,16.238760370168063,-48
Protein, 4208,-24.964968064930396,17.057782471599907,-44
Protein, 4209,-21.239350431334554,18.25137791920395,-41
Protein, 4210,-22.945317890057268,16.520726487611388,-46
Protein, 4211,-22.495158251980506,17.949336008831008,-43
Protein, 4212,-23.486691461371816,15.904495214398496,-48
Protein, 4213,-23.00722579062586,15.999373395178782,-48
Protein, 4214,-23.10872800128086,14.100776839724437,-49
Protein, 4215,-21.857980860475934,13.746022516408287,-47
Protein, 4216,-22.348427878572963,12.071552532083528,-48
Protein, 4217,-22.79711252511182,10.297662031677852,-50
Protein, 4218,-22.95153137094981,10.907640552704743,-51
Protein, 4219,-22.2941349537169,11.85062887528374,-55
Protein, 4220,-24.238626062153116,10.752034045968509,-59
Protein, 4221,-24.155999689716268,11.987176538670559,-58
Protein, 4222,-23.570174341542703,11.052590765312146,-63
Protein, 4223,-22.97560987188818,11.111989472695136,-61
Protein, 4224,-24.67563220444191,10.92279424440778,-64
Protein, 4225,-26.403664492450172,12.274525574908344,-60
Protein, 4226,-28.51618464490352,10.051732369666711,-68
Protein, 4227,-27.63336396487879,8.759400843252854,-67
Protein, 4228,-27.882695265058068,7.072932222237247,-67
Protein, 4229,-29.009316822101244,9.242983914630676,-63
Protein, 4230,-30.104270008599027,10.8997101248329,-62
Protein, 4231,-29.627302406282908,10.844114397083036,-63
Protein, 4232,-29.508964698881115,9.439366520455923,-59
Protein, 4233,-28.874909575797,11.324726550353645,-60
Protein, 4234,-29.688085567482588,10.202946592362187,-61
Protein, 4235,-31.979210550550462,10.47109090153827,-58
Protein, 4236,-31.512723780008223,12.988362781621882,-55
Protein, 4237,-30.80700176372238,12.060011808268168,-56
Protein, 4238,-29.653891656314187,12.106292560780554,-57
Protein, 4239,-29.64212471438371,10.498260707117266,-57
Protein, 4240,-30.697556097184474,11.247823192519245,-55
Protein, 4241,-30.258443761286813,8.310287765753896,-56
Protein, 4242,-29.831184925796663,4.618139410139869,-56
Protein, 4243,-31.652443637278196,3.5885463380099107,-59
Protein, 4244,-33.181005955975166,3.32127245364692,-58
Protein, 4245,-33.791697312221146,3.5957557592097626,-57
Protein, 4246,-35.48493739232201,4.68146932658448,-54
Protein, 4247,-35.083715134041334,5.4388928844291575,-55
Protein, 4248,-34.09673961327072,7.689601369360543,-53
Protein, 4249,-33.92848737816048,6.945679449818707,-51
Protein, 4250,-36.03297736479385,6.865571928752867,-51
Protein, 4251,-32.88444336340617,7.454960218116372,-51
Protein, 4252,-32.72962089476913,4.901925837424053,-51
Protein, 4253,-33.15928094830393,3.753941248469078,-50
Protein, 4254,-31.516288872694915,4.6196666680630925,-48
Protein, 4255,-28.78440445816533,7.347673983264096,-46
Protein, 4256,-28.981182175357286,8.104792789966544,-44
Protein, 4257,-31.39169135774516,7.762367587703046,-45
Protein, 4258,-30.778231457052065,8.892453026578812,-46
Protein, 4259,-32.641005972186036,8.261181787939258,-52
Protein, 4260,-30.99761136574894,8.563874538366008,-53
Protein, 4261,-32.27482191484551,7.004945129980394,-55
Protein, 4262,-29.773906353784568,8.003507475786783,-55
Protein, 4263,-30.52669751932586,7.3437570223917605,-56
Protein, 4264,-29.467932449267703,6.407752774805857,-53
Protein, 4265,-29.270247334010282,7.430973395940435,-56
Protein, 4266,-29.115717910677404,5.683198850697771,-57
Protein, 4267,-30.585164864395825,6.525094782813196,-59
Protein, 4268,-30.229312047665875,4.847799184431255,-60
Protein, 4269,-31.03395970474206,4.2384608165663336,-60
Protein, 4270,-32.36873300432607,5.659233574492205,-60
Protein, 4271,-34.11295758862257,3.9580733709119267,-65
Protein, 4272,-34.72118899170986,1.910489633889642,-67
Protein, 4273,-36.89157222371909,0.6489723977894595,-69
Protein, 4274,-38.88398612039361,2.5281971519008573,-66
Protein, 4275,-37.22945227791389,3.6585669500268034,-64
Protein, 4276,-38.70900084418832,5.364119476864165,-60
Protein, 4277,-37.331861146828984,7.990499344796422,-61
Protein, 4278,-36.37281615863243,9.590056681957602,-62
Protein, 4279,-34.52084016475305,9.941628080485797,-63
Protein, 4280,-33.56000353170757,7.598300680583119,-68
Protein, 4281,-33.70595445900695,5.9917506653216455,-70
Protein, 4282,-34.99951084237866,5.465301084095055,-65
Protein, 4283,-35.75385641812668,8.239632553735097,-62
Protein, 4284,-32.3087434416242,13.301573982962683,-52
Protein, 4285,-30.378405692972155,13.284042016864955,-51
Protein, 4286,-30.228488975915955,15.294994904252574,-51
Protein, 4287,-29.920064960788952,14.807634417225783,-52
Protein, 4288,-29.270343097400556,16.735573079225567,-51
Protein, 4289,-30.184298240090786,16.035818392832645,-53
Protein, 4290,-30.999801893660038,12.996867202610353,-61
Protein, 4291,-31.378898312266127,13.217785856385563,-62
Protein, 4292,-30.695289544575562,14.266936583399954,-59
Protein, 4293,-31.6759625149254,13.444338008469735,-59
Protein, 4294,-30.024400495121647,14.10709773738758,-58
Protein, 4295,-31.01285792333414,11.590531583779967,-61
Protein, 4296,-30.989855786288214,13.302072760471889,-64
Protein, 4297,-30.867267860261414,11.16256485313623,-65
Protein, 4298,-31.628676511945315,10.755899627288652,-62
Protein, 4299,-33.25009635521946,11.860473808400638,-59
Protein, 4300,-31.672516800872472,16.69020084435336,-50
Protein, 4301,-32.724722505933464,17.852882490535556,-52
Protein, 4302,-33.199725498785355,19.347387758290424,-52
Protein, 4303,-33.352932885254404,18.35853256071349,-51
Protein, 4304,-34.68573603843701,19.21845935792479,-49
Protein, 4305,-34.56868057573858,18.392063924624285,-53
Protein, 4306,-33.34108000189686,19.263652021328376,-50
Protein, 4307,-32.27164942767093,23.53151688494393,-48
Protein, 4308,-32.14070137098121,23.24856402942192,-46
Protein, 4309,-29.48989959940087,23.91822520471828,-43
Protein, 4310,-29.710958867520034,22.56382902448742,-44
Protein, 4311,-29.777594076618115,23.28155386033816,-43
Protein, 4312,-30.861268626067503,25.191990312556747,-43
Protein, 4313,-30.213613468027507,24.763205049797612,-44
Protein, 4314,-29.715407573598625,22.510227149685214,-45
Protein, 4315,-26.77455154278712,21.46495981413312,-45
Protein, 4316,-23.247203046127566,24.300740616084315,-41
Protein, 4317,-25.5801098160267,22.63106098059011,-43
Protein, 4318,-24.793747516259,21.092284949637726,-44
Protein, 4319,-26.105129707947974,18.88976458502083,-50
Protein, 4320,-24.79233776727029,19.37963326989513,-47
Protein, 4321,-26.13984540140782,17.962182273287564,-47
Protein, 4322,-27.123859325321025,18.02530708493081,-49
Protein, 4323,-25.24855686098819,17.30025916070141,-48
Protein, 4324,-24.650057633773987,18.553407235032545,-48
Protein, 4325,-24.133076967787424,20.08880741226442,-45
Protein, 4326,-24.15708009669663,16.689029676829723,-46
Protein, 4327,-23.880352241706927,16.39200734195986,-49
Protein, 4328,-24.122773421235298,20.538441220475455,-52
Protein, 4329,-24.787515350569404,17.758297091618257,-52
Protein, 4330,-21.258501139003844,18.354283099114593,-50
Protein, 4331,-21.45524626184588,17.053490003322374,-48
Protein, 4332,-22.21675143834754,15.086936242257606,-50
Protein, 4333,-21.277537616049486,16.81244179941188,-50
Protein, 4334,-21.02822595363022,16.778485216313896,-48
Protein, 4335,-23.23369682879639,19.10439387883512,-52
Protein, 4336,-23.668353166823486,20.198313976040495,-50
Protein, 4337,-24.654432533455783,20.49124375321002,-51
Protein, 4338,-24.489728880266227,17.774626505047866,-54
Protein, 4339,-24.46772561938473,17.605024918166805,-55
Protein, 4340,-25.313643895896185,15.950476152410776,-54
Protein, 4341,-22.968045856596774,17.43748936671771,-51
Protein, 4342,-22.309737226895,19.468939500327064,-48
Protein, 4343,-23.529735052527915,23.146950247022005,-41
Protein, 4344,-22.04764267625828,23.71058119899402,-35
Protein, 4345,-20.091556498893087,24.366412796497602,-32
Protein, 4346,-20.998624266088115,23.214588150183722,-39
Protein, 4347,-20.813716784054186,22.9824057652692,-37
Protein, 4348,-20.9721167756259,21.543842927177696,-39
Protein, 4349,-21.231580645603337,20.252607524357174,-38
Protein, 4350,-19.205519750484488,22.320471489858154,-44
Protein, 4351,-19.13009505510817,22.022588894062725,-40
Protein, 4352,-18.48356858144814,21.30539080506197,-40
Protein, 4353,-19.714312842224064,22.985470879120474,-39
Protein, 4354,-20.770231947654278,21.81546608043723,-39
Protein, 4355,-20.286001827211404,21.476144235092363,-42
Protein, 4356,-19.083265772179114,21.7563734870218,-41
Protein, 4357,-18.107665927026023,20.444706286845864,-42
Protein, 4358,-18.84374699497171,22.115903163743894,-45
Protein, 4359,-18.729380373702853,20.300656158544786,-43
Protein, 4360,-19.588101936150824,20.271518798243246,-45
Protein, 4361,-22.716973100481663,20.14002048267172,-51
Protein, 4362,-19.13536972852098,20.679999322844044,-43
Protein, 4363,-19.704302483195214,20.230211498908936,-41
Protein, 4364,-19.51771952265398,19.324976608495763,-44
Protein, 4365,-19.604362321756884,18.991491632753306,-43
Protein, 4366,-18.774057255713444,18.615240019266782,-43
Protein, 4367,-17.562246985386892,18.434502328358047,-39
Protein, 4368,-17.66727670584463,16.24507457030145,-42
Protein, 4369,-16.996256512571023,16.304277177850334,-37
Protein, 4370,-14.055831548431884,16.610802074640226,-36
Protein, 4371,-13.859552554805454,14.098883492157588,-34
Protein, 4372,-14.707435177185564,14.655787056196825,-38
Protein, 4373,-13.10943769620689,13.531433890092769,-38
Protein, 4374,-14.403413156414212,13.57419930547413,-37
Protein, 4375,-16.44570227329411,15.454420765171154,-37
Protein, 4376,-15.192199363812701,15.070235070883257,-38
Protein, 4377,-16.189334397182375,15.303401838689709,-38
Protein, 4378,-16.90763100963443,14.506042704749117,-39
Protein, 4379,-17.065247831299427,14.617144506622953,-38
Protein, 4380,-17.50299331112093,13.580800942149386,-40
Protein, 4381,-15.901267288115125,12.64230046846626,-38
Protein, 4382,-15.328997920618784,12.483381408306334,-38
Protein, 4383,-15.783462013603417,12.027950809768997,-41
Protein, 4384,-16.954045442757714,11.789947420160443,-42
Protein, 4385,-16.15924155877079,11.72905553676528,-47
Protein, 4386,-15.381063159997812,10.124578216521966,-49
Protein, 4387,-16.56685616285309,10.100405261603067,-54
Protein, 4388,-14.569042146272228,9.398186363318416,-54
Protein, 4389,-16.05152047392612,8.44178843793317,-53
Protein, 4390,-16.775540021462596,7.790577020079379,-52
Protein, 4391,-15.641646828341125,6.04855296134234,-51
Protein, 4392,-17.41965315160842,6.91307553885167,-51
Protein, 4393,-14.672157008004648,8.710064974731962,-46
Protein, 4394,-14.064921653586037,8.183339585192847,-39
Protein, 4395,-13.684698678351038,8.11023008990098,-37
Protein, 4396,-12.492912805478085,9.166646922365976,-32
Protein, 4397,-13.680226085036521,8.37498218348625,-32
Protein, 4398,-13.630855511346878,7.299255092176301,-26
Protein, 4399,-14.48646067899065,5.1657116425348635,-32
Protein, 4400,-15.325521430468033,5.0489295940668,-30
Protein, 4401,-14.223910417032231,4.368221633770981,-28
Protein, 4402,-13.353057074273663,5.64499050487827,-28
Protein, 4403,-10.950094940437904,6.522839013205737,-24
Protein, 4404,-8.27567860391453,6.585025200267709,-23
Protein, 4405,-9.064002181111318,5.878074814736661,-22
Protein, 4406,-9.161101838069264,7.6526318113950165,-21
Protein, 4407,-9.417819378077162,5.825913112879125,-21
Protein, 4408,-7.809241343188737,4.710711117148191,-22
Protein, 4409,-7.024377685595487,6.447960463674027,-20
Protein, 4410,-5.332127919072856,7.553092196848153,-16
Protein, 4411,-3.690045386118842,6.418180521698022,-15
Protein, 4412,-0.10272117250124889,5.10496875301151,-10
Protein, 4413,1.0038894295390737,5.725973022814078,-12
Protein, 4414,2.663740041247911,4.3412441368789265,-6
Protein, 4415,1.046651443851943,4.714038708952801,-6
Protein, 4416,3.0532962749342007,4.629758986610275,-7
Protein, 4417,3.837635328790434,2.572191917787466,-9
Protein, 4418,4.1820503163779446,3.328416090341248,-7
Protein, 4419,3.6192717996213912,1.4853689689298548,-6
Protein, 4420,1.8690990044567888,0.7234844862696427,-4
Protein, 4421,-1.8446006895212699,-1.6124482552207096,0
Protein, 4422,-3.9725741115109074,-1.1275153707466876,0
Protein, 4423,-3.8185268035013236,-1.1194688064648726,1
Protein, 4424,-5.000894014017929,0.09515691300860717,1
Protein, 4425,-4.491446733466673,-1.5130991558390259,3
Protein, 4426,-5.255027398416468,-0.49236815467187334,3
Protein, 4427,-6.0194884297437135,0.13225986093983932,0
Protein, 4428,-5.4287804756331,-0.8545956217321126,3
Protein, 4429,-6.348852185856309,-1.6198695669134433,2
Protein, 4430,-3.9044071974334753,-2.3360059934365207,9
Protein, 4431,-5.380956423377559,0.41898309161702724,7
Protein, 4432,-5.924289974519532,1.4741988092064209,10
Protein, 4433,-5.107236246760271,0.9371434186052814,7
